index,artist,date,has_audio,has_video,link,rating,title,total_downloads,uploader
7700,Maybe Ravi Shankar,2014-03-10,True,False,patches.php?mode=show&unit=G3&ID=7700,3.3,Sitarish,953,Jusme
7701,Bon Scott?,2014-03-10,True,False,patches.php?mode=show&unit=G3&ID=7701,3.7,Bagpipes,1082,Jusme
7698,No one in particular,2014-03-09,True,False,patches.php?mode=show&unit=G3&ID=7698,4.0,Wah Always On,891,Jusme
7695,HELLOWEEN,2014-03-08,True,True,patches.php?mode=show&unit=G3&ID=7695,3.0,HELLOWEEN - I'm alive,1148,syakugannoikamu...
7693,Stevie Nicks / Waddy Wachtel (guitarist),2014-03-06,True,False,patches.php?mode=show&unit=G3&ID=7693,4.0,Edge of Seventeen,711,Jusme
7694,Queen / Brian May,2014-03-06,True,False,patches.php?mode=show&unit=G3&ID=7694,2.0,Brighton Rock,1316,Jusme
7680,Steve Vai,2014-02-27,True,False,patches.php?mode=show&unit=G3&ID=7680,3.0,Ballerina 12/24,2118,Jusme
7672,Me,2014-02-26,True,False,patches.php?mode=show&unit=G3&ID=7672,4.5,335Crunsh1,1256,Kurt
7673,Me,2014-02-26,True,False,patches.php?mode=show&unit=G3&ID=7673,4.2,60sJazzRec,2386,Kurt
7674,FleetwoodMac/BluesJamInChicago1969,2014-02-26,True,False,patches.php?mode=show&unit=G3&ID=7674,,MrGreen2#,1227,Kurt
7675,Janne Shaffer,2014-02-26,True,False,patches.php?mode=show&unit=G3&ID=7675,,ShafferSet,495,Kurt
7662,Me,2014-02-22,True,False,patches.php?mode=show&unit=G3&ID=7662,3.7,BasicTwin#,3276,Kurt
7663,Me,2014-02-22,True,False,patches.php?mode=show&unit=G3&ID=7663,4.0,Surf60´s2#,1426,Kurt
7664,Me,2014-02-22,True,False,patches.php?mode=show&unit=G3&ID=7664,3.0,MarvinSTR,1037,Kurt
7665,SteveMillerBand/FlyLIkeAnEagle,2014-02-22,True,False,patches.php?mode=show&unit=G3&ID=7665,3.0,SerenadeSM,948,Kurt
7647,Alanis Morissette,2014-02-19,False,True,patches.php?mode=show&unit=G3&ID=7647,4.0,You Oughta Know,857,marcocdxx
7642,Deep Purple - Ritchie Blackmore,2014-02-19,True,False,patches.php?mode=show&unit=G3&ID=7642,4.3,DP - Highway star,3083,syakugannoikamu...
7645,Audioslave,2014-02-19,False,False,patches.php?mode=show&unit=G3&ID=7645,,Cochise,900,marcocdxx
7646,Bryan Adams,2014-02-19,False,False,patches.php?mode=show&unit=G3&ID=7646,4.0,Summer of 69,1713,marcocdxx
7638,Alanis Morrisette,2014-02-18,False,False,patches.php?mode=show&unit=G3&ID=7638,1.0,Ironic,675,marcocdxx
7628,me,2014-02-15,False,False,patches.php?mode=show&unit=G3&ID=7628,5.0,Glam Noise Gate,636,Hutch
7629,Dramarama,2014-02-15,False,False,patches.php?mode=show&unit=G3&ID=7629,,Anything,484,Hutch
7598,Me,2014-02-06,True,False,patches.php?mode=show&unit=G3&ID=7598,2.0,Surf60´s,981,Kurt
7599,BeachBoys,2014-02-06,True,False,patches.php?mode=show&unit=G3&ID=7599,,BeachBBVI#,788,Kurt
7600,Me,2014-02-06,True,False,patches.php?mode=show&unit=G3&ID=7600,,TIcTacBVI1,546,Kurt
7601,JaneBirkin/SergeGainsbourg,2014-02-06,True,False,patches.php?mode=show&unit=G3&ID=7601,4.0,JeTaimeVI#,890,Kurt
7602,Me,2014-02-06,False,False,patches.php?mode=show&unit=G3&ID=7602,,SpagBVI1#,436,Kurt
7603,Me,2014-02-06,False,False,patches.php?mode=show&unit=G3&ID=7603,,SpagBVI2#,590,Kurt
7604,Me,2014-02-06,True,False,patches.php?mode=show&unit=G3&ID=7604,,DuanJetVI#,650,Kurt
7585,Me - SWMusicDe,2014-01-31,False,True,patches.php?mode=show&unit=G3&ID=7585,3.7,SwMusicDe - Metal,1183,SteffenRTS
7583,Hi Gain Shredder,2014-01-30,False,False,patches.php?mode=show&unit=G3&ID=7583,1.0,Maybe a great high Gain Lead Tone LOL,946,Trash Metal
7577,A Day To Remember,2014-01-29,True,False,patches.php?mode=show&unit=G3&ID=7577,3.7,All Around Metal Tone,2629,guitarman
7567,Me - Infinite Storatos,2014-01-26,False,True,patches.php?mode=show&unit=G3&ID=7567,3.5,DRIVE - for rock backing - Super Stream,922,syakugannoikamu...
7568,Me - Infinite Storatos,2014-01-26,False,True,patches.php?mode=show&unit=G3&ID=7568,2.5,CRUNCH - for rock backing - Super Stream,779,syakugannoikamu...
7561,PANTERA,2014-01-24,True,False,patches.php?mode=show&unit=G3&ID=7561,3.3,Mouth For War,1902,Takosaladjo
7558,Mark Knopfler,2014-01-23,True,False,patches.php?mode=show&unit=G3&ID=7558,3.7,Dire Straits - Sultans of Swing,2970,David
7559,Mark  Knopfler,2014-01-23,True,False,patches.php?mode=show&unit=G3&ID=7559,4.0,Corrected sound file for below - Dire Straits,2187,David
7555,Boston - Tom Schultz,2014-01-22,False,True,patches.php?mode=show&unit=G3&ID=7555,3.7,BostonLD  - Star Spangled Banner - Lead,1271,syakugannoikamu...
7547,Joe Satriani,2014-01-17,True,False,patches.php?mode=show&unit=G3&ID=7547,4.0,Joe Satriani  - Premonition,2174,David
7544,Journey - Neal Schon,2014-01-16,False,True,patches.php?mode=show&unit=G3&ID=7544,3.5,ACO SIM,1282,syakugannoikamu...
7545,Journey - Neal Schon,2014-01-16,False,True,patches.php?mode=show&unit=G3&ID=7545,,SCHON,807,syakugannoikamu...
7542,HELLYEAH,2014-01-15,True,False,patches.php?mode=show&unit=G3&ID=7542,,Hellyeah,692,vxsyn
7540,John Sykes - Whitesnake,2014-01-14,True,False,patches.php?mode=show&unit=G3&ID=7540,3.3,SYKES,1307,syakugannoikamu...
7536,Randy Rhoads - Ozzy Osbourne,2014-01-13,True,False,patches.php?mode=show&unit=G3&ID=7536,4.0,RR,2606,syakugannoikamu...
7532,Van Halen,2014-01-11,True,False,patches.php?mode=show&unit=G3&ID=7532,4.0,5150,3297,syakugannoikamu...
7533,Boston - Tom Schultz - More than feeling - intro clean,2014-01-11,True,False,patches.php?mode=show&unit=G3&ID=7533,4.0,BostonCL,1661,syakugannoikamu...
7530,Avenged Sevenfold,2014-01-10,True,False,patches.php?mode=show&unit=G3&ID=7530,4.4,Critical Acclaim,2098,vxsyn
7531,JUDAS PRIEST,2014-01-10,True,False,patches.php?mode=show&unit=G3&ID=7531,4.0,80JUDAS,1559,syakugannoikamu...
7527,KoRn,2014-01-09,True,False,patches.php?mode=show&unit=G3&ID=7527,5.0,Coming Undone,1450,vxsyn
7523,U2,2014-01-06,False,False,patches.php?mode=show&unit=G3&ID=7523,,BAD,767,Bergison
7516,Soundgarden,2014-01-04,False,True,patches.php?mode=show&unit=G3&ID=7516,5.0,away2long,976,Vic
7515,Guns,2014-01-03,True,False,patches.php?mode=show&unit=G3&ID=7515,4.5,Guns AFD,1633,teuteu
7495,Dire Straits,2013-12-28,False,False,patches.php?mode=show&unit=G3&ID=7495,5.0,Money for Nothing,2342,Cooltide
7478,Tool - Adam Jones,2013-12-14,True,False,patches.php?mode=show&unit=G3&ID=7478,4.2,Tool,2211,NateDZ
7465,Dire Straits,2013-12-09,False,False,patches.php?mode=show&unit=G3&ID=7465,4.0,Sultans of Swing,2149,FenderIceman
7463,David Gilmour,2013-12-08,False,False,patches.php?mode=show&unit=G3&ID=7463,4.0,Shine On You Crazy Diamond,2810,Vishwendra sing...
7464,David Gilmour,2013-12-08,True,False,patches.php?mode=show&unit=G3&ID=7464,3.7,Time,2406,Vishwendra sing...
7461,Avicii,2013-12-06,True,False,patches.php?mode=show&unit=G3&ID=7461,3.0,Wake Me Up Synth,1196,Arjun
7445,CMNA,2013-11-28,False,False,patches.php?mode=show&unit=G3&ID=7445,,CMNA - BOSS Distorsión,632,CMNA
7397,Peter Frampton,2013-11-21,True,False,patches.php?mode=show&unit=G3&ID=7397,4.0,Talk Box  -  Do you feel like we do   ; for G3x,1711,David
7391,CMNA,2013-11-18,False,False,patches.php?mode=show&unit=G3&ID=7391,,Metal Distortion V2 with Reverb,895,christian_amaya
7386,Led Zeppelin,2013-11-17,True,False,patches.php?mode=show&unit=G3&ID=7386,4.5,Stairway to Heaven solo,6130,Guitar_per_semp...
7388,CMNA,2013-11-17,False,False,patches.php?mode=show&unit=G3&ID=7388,2.0,Metal Distortion whit Solo and Wah,945,Christian_Amaya
7343,Slash,2013-10-28,True,False,patches.php?mode=show&unit=G3&ID=7343,3.0,Dirty Slash,2076,Gui___Smo
7341,Hendrix_SRV,2013-10-27,True,False,patches.php?mode=show&unit=G3&ID=7341,4.5,Hendrix_SRV,3882,Peoples2
7322,U2,2013-10-20,False,False,patches.php?mode=show&unit=G3&ID=7322,4.5,Where Streets Have No Name,1500,Bergison
7316,DR,2013-10-17,False,False,patches.php?mode=show&unit=G3&ID=7316,1.0,Only Distos,610,Ric
7312,Ennio Morricone,2013-10-15,False,False,patches.php?mode=show&unit=G3&ID=7312,4.0,Morricone,1275,Ric
7313,me,2013-10-15,False,False,patches.php?mode=show&unit=G3&ID=7313,1.0,Patches G5 Bank1,1067,Ric
7314,me,2013-10-15,False,False,patches.php?mode=show&unit=G3&ID=7314,1.0,Patches G5 Bank2,936,Ric
7315,me,2013-10-15,False,False,patches.php?mode=show&unit=G3&ID=7315,1.0,Patches G5 Bank3,909,Ric
7310,Arctic Monkeys,2013-10-14,False,False,patches.php?mode=show&unit=G3&ID=7310,1.0,Mad Sounds,708,mynamesucks_
7296,Jeff Buckley,2013-10-12,False,False,patches.php?mode=show&unit=G3&ID=7296,1.0,Jeff Buckley Hallelujah,1054,LeaderSheep
7286,DR,2013-10-10,False,False,patches.php?mode=show&unit=G3&ID=7286,1.0,FingerBass,978,Ric
7287,DR,2013-10-10,False,False,patches.php?mode=show&unit=G3&ID=7287,1.0,PhaserLead,711,Ric
7288,DR,2013-10-10,False,False,patches.php?mode=show&unit=G3&ID=7288,1.0,WahLeadDRV,660,Ric
7283,DR,2013-10-07,False,False,patches.php?mode=show&unit=G3&ID=7283,1.0,SpecialDR9,532,Ric
7279,Asian Kung-fu generation,2013-10-05,False,False,patches.php?mode=show&unit=G3&ID=7279,2.0,Haruka kanata,802,Kiluange
7281,DR,2013-10-05,False,False,patches.php?mode=show&unit=G3&ID=7281,1.0,SpecialDR8,548,Ric
7271,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7271,1.0,SpecialDR1,543,Ric
7272,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7272,1.0,SpecialDR2,470,Ric
7273,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7273,1.0,SpecialDR3,491,Ric
7274,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7274,1.0,SpecialDR4,439,Ric
7275,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7275,1.0,SpecialDR5,434,Ric
7276,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7276,1.0,SpecialDR6,464,Ric
7277,DR,2013-10-04,False,False,patches.php?mode=show&unit=G3&ID=7277,1.0,SpecialDR7,520,Ric
7264,Oasis,2013-09-27,True,False,patches.php?mode=show&unit=G3&ID=7264,1.0,Supersonic,1120,anonymous
7265,Oasis,2013-09-27,True,False,patches.php?mode=show&unit=G3&ID=7265,4.3,Cigarettes & Alcohol,1484,someone
7266,Jimi Hendrix,2013-09-27,True,False,patches.php?mode=show&unit=G3&ID=7266,4.6,Little Wing,4631,somewone
7257,Sludge,2013-09-22,False,False,patches.php?mode=show&unit=G3&ID=7257,3.5,Sludge,608,Dave776
7254,Pink Floyd,2013-09-21,False,False,patches.php?mode=show&unit=G3&ID=7254,4.0,comfortablynumb,1646,alruiz
7241,Periphery,2013-09-11,False,False,patches.php?mode=show&unit=G3&ID=7241,1.0,Djenty,760,Sean
7233,Metallica,2013-09-07,True,False,patches.php?mode=show&unit=G3&ID=7233,2.8,Master of Puppets rythm tone v 1.1,4232,AquapunK
7231,Ivan Lipsky,2013-09-05,False,False,patches.php?mode=show&unit=G3&ID=7231,3.3,RussianShredMashine,6173,Ivan Lipsky
7226,Me(and me),2013-09-03,False,True,patches.php?mode=show&unit=G3&ID=7226,4.4,"Metal Rhythm (yeah, again)",3004,Berk A.
7227,The Eagles,2013-09-03,False,False,patches.php?mode=show&unit=G3&ID=7227,1.0,Hotel California - SOLO,2283,Bergison
7216,Green Day,2013-08-29,True,False,patches.php?mode=show&unit=G3&ID=7216,3.0,Dookie,2745,Miky GD
7217,Nirvana,2013-08-29,False,False,patches.php?mode=show&unit=G3&ID=7217,1.0,Clean,1402,Firu_uK
7218,Buckethead,2013-08-29,False,False,patches.php?mode=show&unit=G3&ID=7218,3.0,Night Of The Slunk,700,Firu_uK
7220,joe,2013-08-29,False,False,patches.php?mode=show&unit=G3&ID=7220,1.0,acustica,1175,joe
7210,MeshuggaH,2013-08-28,True,True,patches.php?mode=show&unit=G3&ID=7210,3.7,KOLOSS 1.0,1174,Guti050
7208,Def Leppard,2013-08-27,True,False,patches.php?mode=show&unit=G3&ID=7208,4.3,Lead Reup,4986,Biz
7205,Shadows,2013-08-26,False,False,patches.php?mode=show&unit=G3&ID=7205,1.0,APACHE,1405,Rick Diablo
7206,Nirvana,2013-08-26,False,False,patches.php?mode=show&unit=G3&ID=7206,1.0,Anorexorcist,656,Firu_uK
7199,Hawkwind,2013-08-23,False,False,patches.php?mode=show&unit=G3&ID=7199,5.0,Hawkwind_Master of the Universe Dist,656,Firu_uK
7200,Nirvana,2013-08-23,True,False,patches.php?mode=show&unit=G3&ID=7200,4.4,Come as you are,5443,Dave776
7188,Héroes del Silencio,2013-08-19,True,False,patches.php?mode=show&unit=G3&ID=7188,4.8,Limpio/Distorsion,1886,jespierd
7181,....,2013-08-18,True,False,patches.php?mode=show&unit=G3&ID=7181,4.7,Nice Lead I Think(delay + reverb),1791,Berk A.
7171,N/A,2013-08-11,False,False,patches.php?mode=show&unit=G3&ID=7171,1.0,GWiz,400,Shane
7166,Slash(G'N'R),2013-08-09,False,False,patches.php?mode=show&unit=G3&ID=7166,3.0,Sweet Child'O Mine Intro,2506,Agam Johar
7168,vinnie moore,2013-08-09,False,True,patches.php?mode=show&unit=G3&ID=7168,3.0,my patch,1006,Aof
7163,Def Leppard,2013-08-06,True,False,patches.php?mode=show&unit=G3&ID=7163,3.8,Pour Some Sugar On Me (Lead),1418,Biz
7159,Aliens,2013-08-04,True,False,patches.php?mode=show&unit=G3&ID=7159,4.8,Solid Metal Rhythm Tone (Version 2.56742432312),3607,Berk A.
7145,Metallica,2013-07-29,False,True,patches.php?mode=show&unit=G3&ID=7145,3.6,Enter Sandman Rhythm Type,3539,Berk A.
7144,Eric Johnson,2013-07-28,False,False,patches.php?mode=show&unit=G3&ID=7144,4.5,Cliffs of Dover,2323,Bergison
7126,Sum 41,2013-07-18,True,False,patches.php?mode=show&unit=G3&ID=7126,4.5,Still Waiting,1671,Biz
7124,Cindirela,2013-07-17,False,False,patches.php?mode=show&unit=G3&ID=7124,1.0,distorsiondobleoctavado,657,abel baut
7116,Golden Earrng,2013-07-12,True,False,patches.php?mode=show&unit=G3&ID=7116,5.0,Radar Love,1278,Biz
7117,Mor ve Ötesi,2013-07-12,False,False,patches.php?mode=show&unit=G3&ID=7117,1.0,Bir Derdim Var,531,serkanmk94
7105,Queens of the stone age,2013-07-09,True,False,patches.php?mode=show&unit=G3&ID=7105,3.0,No one knows,891,Dave776
7098,Queens of the stone age,2013-07-06,False,False,patches.php?mode=show&unit=G3&ID=7098,2.0,Regular John,607,Dave776
7082,Zoom,2013-07-02,False,False,patches.php?mode=show&unit=G3&ID=7082,1.0,All only Amp Models Center Adj *zipped*,953,teleosus
7083,Zoom,2013-07-02,False,False,patches.php?mode=show&unit=G3&ID=7083,5.0,G3 Version1 Original Factory Patches *zipped*,1714,teleosus
7074,ZIOOM,2013-06-28,False,False,patches.php?mode=show&unit=G3&ID=7074,3.0,G3X,979,Parapet
7061,rage agains the machine,2013-06-25,False,False,patches.php?mode=show&unit=G3&ID=7061,3.7,bombtrack ratm,1282,ColombiaMetal
7062,rage against the machine,2013-06-25,False,False,patches.php?mode=show&unit=G3&ID=7062,3.7,bombtrack ratm dist1,1482,ColombiaMetal
7050,tom sawyer,2013-06-23,False,False,patches.php?mode=show&unit=G3&ID=7050,4.0,Punked,633,ColombiaMetal
7051,Angus Young,2013-06-23,False,False,patches.php?mode=show&unit=G3&ID=7051,2.7,Acdc,2097,agamjohar
7042,Me,2013-06-18,False,False,patches.php?mode=show&unit=G3&ID=7042,1.0,Vivid Cln,592,Jeff W.
7035,Niezly_Skurwiel,2013-06-13,False,False,patches.php?mode=show&unit=G3&ID=7035,5.0,Change tuning in your guitar from E to D standart ,1229,Niezly_Skurwiel
7029,Metallica,2013-06-10,False,False,patches.php?mode=show&unit=G3&ID=7029,3.0,Esandman intro,1354,ColombiaMetal
7025,periphery,2013-06-08,False,False,patches.php?mode=show&unit=G3&ID=7025,1.0,Djenty,932,djentleman
7021,Dogbleep,2013-06-07,False,False,patches.php?mode=show&unit=G3&ID=7021,1.0,Dom's Patch setup,519,Dom
7008,Dire Straits Mark Knopfler,2013-06-02,False,True,patches.php?mode=show&unit=G3&ID=7008,4.5,Sultans Of Swing live,2781,localhero
7009,N/A,2013-06-02,False,False,patches.php?mode=show&unit=G3&ID=7009,1.0,SpaceEcho,705,Firu_uK
7007,Ac Dc,2013-06-01,False,False,patches.php?mode=show&unit=G3&ID=7007,4.0,Ac Dc Sound,1911,IAmTheOne
7005,Dire Straits Mark Knopfler,2013-05-31,False,True,patches.php?mode=show&unit=G3&ID=7005,4.3,Tunnel of love solo,1698,localhero
7001,Blink-182,2013-05-29,False,False,patches.php?mode=show&unit=G3&ID=7001,4.0,All the small things,1324,ColombiaMetal
7002,Blink-182,2013-05-29,False,False,patches.php?mode=show&unit=G3&ID=7002,4.7,Blink-182,1430,ColombiaMetal
7000,BLACK SABBATH,2013-05-28,False,False,patches.php?mode=show&unit=G3&ID=7000,3.0,IOMMI,1506,ColombiaMetal
6993,Link Wray,2013-05-22,False,False,patches.php?mode=show&unit=G3&ID=6993,3.0,Rumble,639,Tiago
6988,Guns'n'Roses,2013-05-21,False,False,patches.php?mode=show&unit=G3&ID=6988,4.5,KNOCKIN' ON HEAVEN'S DOOR,3359,Tiago
6987,Pearl Jam,2013-05-20,False,False,patches.php?mode=show&unit=G3&ID=6987,3.0,Better Man,898,Tiago
6984,Dream Theater,2013-05-17,False,True,patches.php?mode=show&unit=G3&ID=6984,4.3,Images & Words Rhythm,2587,ozangenc
6985,Dream Theater,2013-05-17,False,True,patches.php?mode=show&unit=G3&ID=6985,4.4,Images & Words Lead,2498,ozangenc
6986,Dream Theater,2013-05-17,False,True,patches.php?mode=show&unit=G3&ID=6986,4.6,Images & Words/Awake Clean,2278,ozangenc
6974,Van Halen,2013-05-12,False,True,patches.php?mode=show&unit=G3&ID=6974,4.8,Ain't Talkin' 'Bout Love,3765,ozangenc
6971,Led Zeppelin,2013-05-11,False,False,patches.php?mode=show&unit=G3&ID=6971,1.0,Since I've Been Loving You,1187,Bergison
6972,Led Zeppelin,2013-05-11,False,False,patches.php?mode=show&unit=G3&ID=6972,1.0,Since I've Been Loving You-Song Tone,812,Bergison
6957,Metallica,2013-05-07,False,False,patches.php?mode=show&unit=G3&ID=6957,3.0,Distosión de Fade To Black,1783,Cheko Montesino...
6958,Metallica,2013-05-07,False,False,patches.php?mode=show&unit=G3&ID=6958,1.0,Limpios de Fade to black,899,Cheko Montesino...
6959,Audioslave,2013-05-07,False,False,patches.php?mode=show&unit=G3&ID=6959,1.0,Estrofas de Like a stone,762,Cheko Montesino...
6960,Audioslave,2013-05-07,False,False,patches.php?mode=show&unit=G3&ID=6960,4.0,Coros de Like A Stone,882,Cheko Montesino...
6961,Rage  Against the Machine,2013-05-07,False,False,patches.php?mode=show&unit=G3&ID=6961,3.3,Killing the Name (Whammy),1910,Cheko Montesino...
6955,Audioslave,2013-05-06,False,False,patches.php?mode=show&unit=G3&ID=6955,4.0,Like a Stone Wahmmy,1532,Cheko Montesino...
6956,Audioslave,2013-05-06,False,False,patches.php?mode=show&unit=G3&ID=6956,1.0,Be your self,742,Cheko Montesino...
6931,Niezly_Skurwiel,2013-04-25,False,False,patches.php?mode=show&unit=G3&ID=6931,1.0,Harmonics in A-moll,828,Niezly_Skurwiel
6932,Niezly_Skurwiel,2013-04-25,False,False,patches.php?mode=show&unit=G3&ID=6932,3.0,Light overdrive + clean,1169,Niezly_Skurwiel
6933,Niezly_Skurwiel,2013-04-25,False,False,patches.php?mode=show&unit=G3&ID=6933,3.0,Vibe + clean,951,Niezly_Skurwiel
6934,Niezly_Skurwiel,2013-04-25,False,False,patches.php?mode=show&unit=G3&ID=6934,1.0,Acoustic for verse,1262,Niezly_Skurwiel
6935,Niezly_Skurwiel,2013-04-25,False,False,patches.php?mode=show&unit=G3&ID=6935,4.0,Big Distortion,848,Niezly_Skurwiel
6929,me,2013-04-24,False,False,patches.php?mode=show&unit=G3&ID=6929,1.0,Heavy Distorion,774,gasty27
6930,gasty27,2013-04-24,False,True,patches.php?mode=show&unit=G3&ID=6930,3.0,Heavy Distorion update,943,gasty27
6903,Zoom,2013-04-23,False,False,patches.php?mode=show&unit=G3&ID=6903,5.0,G3X,2269,Par
6879,hendrix,2013-04-09,True,False,patches.php?mode=show&unit=G3&ID=6879,4.8,hey joe,4847,mrk wmson
6846,Rodolfo Abrantes,2013-03-23,False,True,patches.php?mode=show&unit=G3&ID=6846,1.0,Isaias 9,703,dudusalvi
6847,Zoom,2013-03-23,False,False,patches.php?mode=show&unit=G3&ID=6847,1.0,G2.1 Default patches para zoom g3x. zip file,1351,Bassergio
6842,Bass,2013-03-21,True,False,patches.php?mode=show&unit=G3&ID=6842,4.8,UPDATE - Bass guitar for loops 1.1,3162,Darkharian
6835,n/a,2013-03-19,False,False,patches.php?mode=show&unit=G3&ID=6835,4.5,BitDelay v0.1,695,nssone
6833,eagles,2013-03-18,False,True,patches.php?mode=show&unit=G3&ID=6833,4.0,Hotel California solo,5070,localhero635
6824,Joe Satriani,2013-03-15,False,False,patches.php?mode=show&unit=G3&ID=6824,3.7,Joe Satriani tone,3305,Jethro Viloria
6825,Jethro Viloria,2013-03-15,False,False,patches.php?mode=show&unit=G3&ID=6825,1.0,Shimery piano sound,1210,Jethro Viloria
6826,Def Leppard,2013-03-15,False,False,patches.php?mode=show&unit=G3&ID=6826,1.0,When love and hate collide,712,Jethro Viloria
6827,Pedro's Mind,2013-03-15,False,True,patches.php?mode=show&unit=G3&ID=6827,1.0,La luna,510,Jethro Viloria
6819,Rammstein,2013-03-13,False,False,patches.php?mode=show&unit=G3&ID=6819,2.5,Du Hast,1511,Divaxz
6806,Bass,2013-03-03,True,False,patches.php?mode=show&unit=G3&ID=6806,1.0,Bass guitar for Loops,1771,Darkharian
6787,Audioslave,2013-02-23,False,False,patches.php?mode=show&unit=G3&ID=6787,1.0,Solo de like a stone,1201,Cheko montesino...
6788,Metallica,2013-02-23,False,False,patches.php?mode=show&unit=G3&ID=6788,4.8,Acustic ( nothing else matters ),4275,Cheko montesino...
6776,SV & KL,2013-02-21,False,False,patches.php?mode=show&unit=G3&ID=6776,2.5,SV & KL g2.1nu para G3 ( zip file ),851,Bassergio
6764,John Petrucci,2013-02-19,False,False,patches.php?mode=show&unit=G3&ID=6764,4.6,John Petrucci Clean,2385,Andre-RJ
6765,John Petrucci Clean Flanger,2013-02-19,False,False,patches.php?mode=show&unit=G3&ID=6765,4.7,John Petrucci Clean Flanger,1873,Andre-RJ
6766,John Petrucci,2013-02-19,False,False,patches.php?mode=show&unit=G3&ID=6766,4.3,John Petrucci Acoustic Piezo,2059,Andre-RJ
6767,John Petrucci,2013-02-19,False,False,patches.php?mode=show&unit=G3&ID=6767,4.4,John Petrucci Mesa Boogie Lead,3525,Andre-RJ
6763,Steve Vai,2013-02-18,False,False,patches.php?mode=show&unit=G3&ID=6763,2.0,Shred High Gain 3,1380,Tom
6752,Amimals,2013-02-17,False,False,patches.php?mode=show&unit=G3&ID=6752,1.0,House Of The Rising Sun,1393,Gerard
6745,Steve Vai,2013-02-15,False,False,patches.php?mode=show&unit=G3&ID=6745,1.0,Shred High Gain 2,1149,Tom
6743,Myself,2013-02-14,False,False,patches.php?mode=show&unit=G3&ID=6743,1.0,My own patch,575,Myself
6744,Children Of Bodom,2013-02-14,False,False,patches.php?mode=show&unit=G3&ID=6744,3.7,Children Of Bodom,1346,Dazter1000
6740,joe satriani,2013-02-13,False,False,patches.php?mode=show&unit=G3&ID=6740,4.0,"Always with you, always with me",2502,Jethro viloria
6742,Steve Vai,2013-02-13,False,False,patches.php?mode=show&unit=G3&ID=6742,1.0,Shred High Gain,1208,Tom
6738,Metallica,2013-02-09,True,False,patches.php?mode=show&unit=G3&ID=6738,4.2,Nothing Else Matters,2782,Exon17
6734,Slash,2013-02-07,False,False,patches.php?mode=show&unit=G3&ID=6734,4.0,Slash-Sweet Child O' Mine,3475,Slash?
6730,Bullet For My Valentine,2013-02-05,False,False,patches.php?mode=show&unit=G3&ID=6730,1.0,Metalcore,1691,Dazter1000
6718,Pink Floyd,2013-02-03,True,False,patches.php?mode=show&unit=G3&ID=6718,3.8,Comfortably Numb,4965,Thunfischdose
6719,Pink Floyd,2013-02-03,True,False,patches.php?mode=show&unit=G3&ID=6719,4.0,Shine on you crazy diamond,5939,Thunfischdose
6717,Darkharian,2013-02-01,True,False,patches.php?mode=show&unit=G3&ID=6717,4.0,Mad Metal,1121,Darkharian
6710,Steve vai,2013-01-28,True,False,patches.php?mode=show&unit=G3&ID=6710,3.3,for the love of god,4457,g3X
6702,MeTaLLicA,2013-01-24,False,False,patches.php?mode=show&unit=G3&ID=6702,4.0,Wherever I may roam,1633,Ubr7
6696,green day,2013-01-23,False,False,patches.php?mode=show&unit=G3&ID=6696,3.0,boulevard of broken dream,1438,adi_mulya
6694,Pink Floyd,2013-01-22,False,True,patches.php?mode=show&unit=G3&ID=6694,4.2,Shine on you -  Synth sound,1984,daymmon
6685,Deep purple,2013-01-16,False,False,patches.php?mode=show&unit=G3&ID=6685,1.0,Smoke on the water,3041,IAmTheOne
6679,ZZ Top,2013-01-14,False,True,patches.php?mode=show&unit=G3&ID=6679,1.0,La Grange 1st Solo Updated,1453,theFendersfine
6680,ZZ Top,2013-01-14,False,True,patches.php?mode=show&unit=G3&ID=6680,1.0,La Grange 2nd Solo,1034,TheFendersfine
6634,Limp Bizkit,2013-01-04,False,False,patches.php?mode=show&unit=G3&ID=6634,1.0,Sanitarium - Clean,1056,Ubr7
6610,TOMOYASU_HOTEI,2012-12-28,False,False,patches.php?mode=show&unit=G3&ID=6610,1.0,BOOWY,1161,Tomoharu
6591,Audioslave,2012-12-26,False,False,patches.php?mode=show&unit=G3&ID=6591,4.0,Gasoline,1049,Ben Neb Neb
6592,Led Zeppelin,2012-12-26,False,False,patches.php?mode=show&unit=G3&ID=6592,1.0,The Soundtrack From The Film The Song Remains The ,1054,Page 1
6584,The Beatles,2012-12-24,False,False,patches.php?mode=show&unit=G3&ID=6584,1.0,Can't Buy Me Love,1185,George
6585,BOOWY,2012-12-24,False,False,patches.php?mode=show&unit=G3&ID=6585,1.0,CASE OF BOOWY CLEAN,1126,Hotei
6586,BOOWY,2012-12-24,False,False,patches.php?mode=show&unit=G3&ID=6586,1.0,CASE OF BOOWY OD,975,Hotei
6587,BOOWY,2012-12-24,False,False,patches.php?mode=show&unit=G3&ID=6587,1.0,CASE OF BOOWY DS,899,Hotei
6588,BOOWY,2012-12-24,False,False,patches.php?mode=show&unit=G3&ID=6588,1.0,CASE OF BOOWY ER,857,Hotei
